"duration","item","trial","participant"
0.68335419986397,"left",31,"sub01"
0.699984600301832,"noFix",31,"sub01"
0.966683499747887,"up",31,"sub01"
1.0000066999346,"noFix",31,"sub01"
1.35832680016756,"right",31,"sub01"
1.3583251000382,"noFix",31,"sub01"
1.5250119001139,"left",31,"sub01"
0.45835700025782,"noFix",32,"sub01"
0.7083187000826,"right",32,"sub01"
0.724995700176805,"noFix",32,"sub01"
1.0583193001803,"up",32,"sub01"
1.08332390035503,"noFix",32,"sub01"
1.38332689972594,"right",32,"sub01"
0.0416528000496328,"noFix",33,"sub01"
0.75833769980818,"left",33,"sub01"
0.766673599835485,"noFix",33,"sub01"
1.04171490017325,"up",33,"sub01"
1.75002610008232,"right",33,"sub01"
1.77504259999841,"noFix",33,"sub01"
1.69169889995828,"up",33,"sub01"
1.71671020006761,"noFix",33,"sub01"
1.9833552998025,"right",33,"sub01"
1.98335660016164,"noFix",33,"sub01"
2.2583759999834,"left",33,"sub01"
0.483408500440419,"noFix",34,"sub01"
0.741670300019905,"left",34,"sub01"
0.758328499970958,"noFix",34,"sub01"
1.15001849969849,"up",34,"sub01"
1.17497799987905,"noFix",34,"sub01"
1.25828659976833,"left",34,"sub01"
0.47503689979203,"noFix",35,"sub01"
0.766649700002745,"left",35,"sub01"
0.76666839979589,"noFix",35,"sub01"
1.09998469986022,"right",35,"sub01"
1.11665529990569,"noFix",35,"sub01"
1.16661720001139,"up",35,"sub01"
0.475022499915212,"noFix",36,"sub01"
0.691674400120974,"left",36,"sub01"
0.708314800169319,"noFix",36,"sub01"
1.12501409975812,"up",36,"sub01"
1.15002409997396,"noFix",36,"sub01"
1.14996089995839,"left",36,"sub01"
0.48329779971391,"noFix",37,"sub01"
0.691618900047615,"left",37,"sub01"
0.708315300056711,"noFix",37,"sub01"
1.27497079991736,"up",37,"sub01"
1.30829460010864,"noFix",37,"sub01"
1.37497320002876,"right",37,"sub01"
1.54163370048627,"noFix",37,"sub01"
1.6333021002356,"right",37,"sub01"
1.64161280007102,"noFix",37,"sub01"
2.17494950001128,"left",37,"sub01"
0.650027299765497,"noFix",38,"sub01"
0.966692299814895,"right",38,"sub01"
0.966705200029537,"noFix",38,"sub01"
1.14998680027202,"left",38,"sub01"
0.633334400132298,"noFix",39,"sub01"
0.899976599728689,"up",39,"sub01"
0.916659499984235,"noFix",39,"sub01"
1.22498830012046,"left",39,"sub01"
1.22498880000785,"noFix",39,"sub01"
1.59162790002301,"right",39,"sub01"
1.60829790006392,"noFix",39,"sub01"
1.933289000066,"up",39,"sub01"
1.94994130008854,"noFix",39,"sub01"
2.04157770005986,"left",39,"sub01"
0.0166665997821838,"noFix",40,"sub01"
0.558331500040367,"up",40,"sub01"
0.566614100243896,"noFix",40,"sub01"
0.0666096999775618,"up",40,"sub01"
0.0666561999823898,"noFix",40,"sub01"
0.258309899829328,"up",40,"sub01"
0.275005999952555,"noFix",40,"sub01"
0.374990800162777,"right",40,"sub01"
0.541703399969265,"noFix",41,"sub01"
0.791655099950731,"left",41,"sub01"
0.541667099809274,"noFix",42,"sub01"
0.633318200241774,"right",42,"sub01"
0.650013299658895,"noFix",42,"sub01"
0.858291700016707,"up",42,"sub01"
0.774996799649671,"noFix",43,"sub01"
1.00829500029795,"left",43,"sub01"
0.458327700151131,"noFix",44,"sub01"
0.716602499829605,"left",44,"sub01"
0.575077299959958,"noFix",45,"sub01"
0.741670400137082,"right",45,"sub01"
0.758332099765539,"noFix",45,"sub01"
0.991667499765754,"up",45,"sub01"
0.616742200218141,"noFix",46,"sub01"
0.833336799871176,"left",46,"sub01"
0.841678699711338,"noFix",46,"sub01"
1.04995200014673,"up",46,"sub01"
1.03333390015177,"noFix",47,"sub01"
1.2166461001616,"left",47,"sub01"
1.22499889996834,"noFix",47,"sub01"
1.59161860006861,"up",47,"sub01"
1.60831089969724,"noFix",47,"sub01"
1.7915992999915,"left",47,"sub01"
0.491668300004676,"noFix",48,"sub01"
0.716657900018618,"right",48,"sub01"
0.72500059986487,"noFix",48,"sub01"
0.98332400014624,"up",48,"sub01"
0.491668700240552,"noFix",49,"sub01"
0.658307300182059,"left",49,"sub01"
0.666652099927887,"noFix",49,"sub01"
1.07492979988456,"up",49,"sub01"
0.516640599817038,"noFix",50,"sub01"
0.73332850006409,"right",50,"sub01"
0.741669399896637,"noFix",50,"sub01"
1.02500969986431,"left",50,"sub01"
1.04166370001622,"noFix",50,"sub01"
1.30834149988368,"up",50,"sub01"
1.32500339997932,"noFix",50,"sub01"
1.74164830008522,"right",50,"sub01"
0.524997600354254,"noFix",51,"sub01"
0.725003500236198,"left",51,"sub01"
0.74168760003522,"noFix",51,"sub01"
1.06665559974499,"up",51,"sub01"
1.31663669995032,"noFix",51,"sub01"
0.608372699702159,"noFix",52,"sub01"
0.891674000304192,"left",52,"sub01"
0.908326999982819,"noFix",52,"sub01"
1.29161380021833,"up",52,"sub01"
0.51663550012745,"noFix",53,"sub01"
0.708334600087255,"left",53,"sub01"
0.708317799959332,"noFix",53,"sub01"
1.09166610008106,"right",53,"sub01"
1.09999700007029,"noFix",53,"sub01"
1.43332020030357,"left",53,"sub01"
1.24165059998631,"noFix",53,"sub01"
1.26662320015021,"up",53,"sub01"
1.24997800006531,"noFix",53,"sub01"
1.49165669991635,"up",53,"sub01"
1.51665940019302,"noFix",53,"sub01"
1.54172180010937,"right",53,"sub01"
0.491702099796385,"noFix",54,"sub01"
0.716624099994078,"left",54,"sub01"
0.741644499823451,"noFix",54,"sub01"
1.07497459999286,"up",54,"sub01"
0.483288499992341,"noFix",55,"sub01"
0.749975299928337,"left",55,"sub01"
0.774971699807793,"noFix",55,"sub01"
0.883281199960038,"up",55,"sub01"
0.499999399762601,"noFix",56,"sub01"
0.69998939987272,"left",56,"sub01"
0.70829420001246,"noFix",56,"sub01"
0.991620399756357,"up",56,"sub01"
0.541704700095579,"noFix",57,"sub01"
0.775028599891812,"left",57,"sub01"
0.775027700467035,"noFix",57,"sub01"
0.991738799959421,"right",57,"sub01"
1.00833310000598,"noFix",57,"sub01"
1.47500750003383,"up",57,"sub01"
0.516658399719745,"noFix",58,"sub01"
0.766662300331518,"left",58,"sub01"
0.775007899850607,"noFix",58,"sub01"
1.23332060012035,"right",58,"sub01"
1.24165300000459,"noFix",58,"sub01"
1.62495289975777,"left",58,"sub01"
1.63329940009862,"noFix",58,"sub01"
1.64997599995695,"right",58,"sub01"
1.65833060001023,"noFix",58,"sub01"
2.04997480008751,"right",58,"sub01"
2.04995389981195,"noFix",58,"sub01"
2.26663569989614,"left",58,"sub01"
0.549996500136331,"noFix",59,"sub01"
0.883318000007421,"up",59,"sub01"
0.899988199817017,"noFix",59,"sub01"
1.05834680004045,"right",59,"sub01"
0.558315099682659,"noFix",60,"sub01"
0.8083375999704,"right",60,"sub01"
0.808326600119472,"noFix",60,"sub01"
1.07499400014058,"left",60,"sub01"
1.09165099984966,"noFix",60,"sub01"
1.3749959000852,"up",60,"sub01"
1.42499169986695,"noFix",60,"sub01"
1.43331760005094,"right",60,"sub01"
1.47498390055262,"noFix",60,"sub01"
1.47498390008695,"right",60,"sub01"
1.59165970003232,"noFix",60,"sub01"
0.0833998003508896,"noFix",61,"sub01"
0.66666980041191,"left",61,"sub01"
0.683318300405517,"noFix",61,"sub01"
0.866621099878103,"up",61,"sub01"
0.116650199983269,"noFix",62,"sub01"
0.533330300124362,"right",62,"sub01"
0.541669399943203,"noFix",62,"sub01"
0.816649900050834,"left",62,"sub01"
0.833316299831495,"noFix",62,"sub01"
1.28327440004796,"up",62,"sub01"
1.29994930024259,"noFix",62,"sub01"
1.49993640021421,"left",62,"sub01"
0.658352899830788,"noFix",63,"sub01"
1.07499499991536,"up",63,"sub01"
0.533325400203466,"noFix",64,"sub01"
0.825003999983892,"left",64,"sub01"
0.833335599862039,"noFix",64,"sub01"
1.10832740017213,"right",64,"sub01"
1.12497270014137,"noFix",64,"sub01"
1.32494510011747,"up",64,"sub01"
0.458406099816784,"noFix",65,"sub01"
0.649985899683088,"left",65,"sub01"
0.658316200133413,"noFix",65,"sub01"
0.958310999907553,"up",65,"sub01"
0.983317899750546,"noFix",65,"sub01"
1.34162040054798,"left",65,"sub01"
0.45833189971745,"noFix",66,"sub01"
0.683332200162113,"left",66,"sub01"
0.699976300122216,"noFix",66,"sub01"
1.04999880003743,"up",66,"sub01"
1.06666569970548,"noFix",66,"sub01"
1.28333660028875,"right",66,"sub01"
1.29165020026267,"noFix",66,"sub01"
1.34999760007486,"left",66,"sub01"
0.750095899915323,"noFix",67,"sub01"
1.01674550026655,"up",67,"sub01"
0.483324800152332,"noFix",68,"sub01"
0.69160269992426,"left",68,"sub01"
0.699974199989811,"noFix",68,"sub01"
0.71664089965634,"right",68,"sub01"
0.716652300208807,"noFix",68,"sub01"
1.0249711999204,"right",68,"sub01"
1.0249715000391,"noFix",68,"sub01"
1.25825499999337,"left",68,"sub01"
0.516683100024238,"noFix",69,"sub01"
0.674988500075415,"left",69,"sub01"
0.691661499906331,"noFix",69,"sub01"
0.883332200348377,"up",69,"sub01"
0.574955299962312,"noFix",70,"sub01"
0.874970600008965,"up",70,"sub01"
0.533390999771655,"noFix",71,"sub01"
0.824959799647331,"right",71,"sub01"
0.841632900293916,"noFix",71,"sub01"
1.21662660012953,"up",71,"sub01"
1.23328870022669,"noFix",71,"sub01"
1.44157989975065,"right",71,"sub01"
0.541718900203705,"noFix",72,"sub01"
0.749979699961841,"up",72,"sub01"
0.758360499981791,"noFix",72,"sub01"
0.849932200042531,"right",72,"sub01"
0.825002799974754,"noFix",73,"sub01"
1.0583160999231,"up",73,"sub01"
1.06663699960336,"noFix",73,"sub01"
1.1582940001972,"right",73,"sub01"
0.483329199953005,"noFix",74,"sub01"
0.699988199863583,"up",74,"sub01"
0.699999100062996,"noFix",74,"sub01"
0.974960199790075,"left",74,"sub01"
0.558397900080308,"noFix",75,"sub01"
0.866592600010335,"right",75,"sub01"
0.874978800071403,"noFix",75,"sub01"
1.14999219984747,"left",75,"sub01"
1.14998300001025,"noFix",75,"sub01"
1.31663529993966,"right",75,"sub01"
0.491646599723026,"noFix",76,"sub01"
0.674918199889362,"up",76,"sub01"
0.691630100132897,"noFix",76,"sub01"
0.999957900261506,"left",76,"sub01"
1.01660519978032,"noFix",76,"sub01"
1.48326679994352,"up",76,"sub01"
1.50821769982576,"noFix",76,"sub01"
1.81658880016766,"right",76,"sub01"
0.616663600085303,"noFix",77,"sub01"
0.799979299772531,"left",77,"sub01"
0.808326000114903,"noFix",77,"sub01"
1.09166170004755,"right",77,"sub01"
1.0999791000504,"noFix",77,"sub01"
1.25001029996201,"up",77,"sub01"
0.416736000217497,"noFix",78,"sub01"
0.558328199898824,"up",78,"sub01"
0.558340100105852,"noFix",78,"sub01"
0.633311899611726,"up",78,"sub01"
0.633317899890244,"noFix",78,"sub01"
0.633278199704364,"up",78,"sub01"
0.6416396999266,"noFix",78,"sub01"
0.933322899742052,"right",78,"sub01"
0.97497469978407,"noFix",78,"sub01"
0.991645599948242,"up",78,"sub01"
0.999991800170392,"noFix",78,"sub01"
0.999975300161168,"up",78,"sub01"
0.999977900180966,"noFix",78,"sub01"
1.03331340011209,"up",78,"sub01"
1.04167210031301,"noFix",78,"sub01"
1.04163570003584,"up",78,"sub01"
1.04990960005671,"noFix",78,"sub01"
0.974977599922568,"up",78,"sub01"
0.974975999910384,"noFix",78,"sub01"
0.974974899785593,"up",78,"sub01"
0.991681799758226,"noFix",78,"sub01"
0.991615099832416,"up",78,"sub01"
0.641671999823302,"noFix",79,"sub01"
0.833321399986744,"up",79,"sub01"
0.849965500179678,"noFix",79,"sub01"
0.933323600096628,"right",79,"sub01"
0.466665400192142,"noFix",80,"sub01"
0.716663999948651,"up",80,"sub01"
0.73331920010969,"noFix",80,"sub01"
0.849975900026038,"right",80,"sub01"
0.541667200159281,"noFix",81,"sub01"
0.733333199983463,"up",81,"sub01"
0.749972000019625,"noFix",81,"sub01"
0.866602199850604,"right",81,"sub01"
0.500014699995518,"noFix",82,"sub01"
0.750010600080714,"up",82,"sub01"
0.76666280021891,"noFix",82,"sub01"
0.866670500254259,"right",82,"sub01"
0.574965000152588,"noFix",83,"sub01"
0.591648999834433,"left",83,"sub01"
0.599959000013769,"noFix",83,"sub01"
0.699994199676439,"left",83,"sub01"
0.741672300035134,"noFix",83,"sub01"
1.01664589997381,"up",83,"sub01"
1.02498320001177,"noFix",83,"sub01"
1.02492630016059,"right",83,"sub01"
0.0833849997725338,"noFix",84,"sub01"
0.725007999921218,"left",84,"sub01"
0.741651900112629,"noFix",84,"sub01"
1.04992800019681,"up",84,"sub01"
0.683316400041804,"noFix",85,"sub01"
0.683327500009909,"up",85,"sub01"
0.683307300088927,"noFix",85,"sub01"
0.683324200101197,"up",85,"sub01"
0.683325699996203,"noFix",85,"sub01"
0.716662500053644,"up",85,"sub01"
0.724989699898288,"noFix",85,"sub01"
0.899975400185212,"left",85,"sub01"
0.583332000067458,"noFix",86,"sub01"
0.583301800070331,"up",86,"sub01"
0.633335100021213,"noFix",86,"sub01"
0.633333999896422,"up",86,"sub01"
0.633343800203875,"noFix",86,"sub01"
0.633307399926707,"up",86,"sub01"
0.658323500072584,"noFix",86,"sub01"
0.658332300139591,"up",86,"sub01"
0.158274299930781,"noFix",86,"sub01"
0.158291200175881,"up",86,"sub01"
0.158280600095168,"noFix",86,"sub01"
0.166685100179166,"up",86,"sub01"
0.16666269977577,"noFix",86,"sub01"
0.191673299996182,"up",86,"sub01"
0.19165139994584,"noFix",86,"sub01"
0.516675800085068,"left",86,"sub01"
0.525004300056025,"noFix",86,"sub01"
0.73327949992381,"up",86,"sub01"
0.508313900092617,"noFix",87,"sub01"
0.783253900008276,"up",87,"sub01"
0.791579800192267,"noFix",87,"sub01"
1.06661670026369,"left",87,"sub01"
1.06661340012215,"noFix",87,"sub01"
1.34157640021294,"right",87,"sub01"
0.558375299908221,"noFix",88,"sub01"
0.866624799789861,"up",88,"sub01"
0.874923099530861,"noFix",88,"sub01"
1.25825249985792,"right",88,"sub01"
1.26660239999183,"noFix",88,"sub01"
1.44990650005639,"left",88,"sub01"
0.5333219000604,"noFix",89,"sub01"
0.533332799794152,"up",89,"sub01"
0.450017999857664,"noFix",89,"sub01"
0.533311299979687,"up",89,"sub01"
0.541640999959782,"noFix",89,"sub01"
0.716596499783918,"left",89,"sub01"
0.500005999812856,"noFix",90,"sub01"
0.508312100311741,"up",90,"sub01"
0.533286799676716,"noFix",90,"sub01"
0.53334609977901,"up",90,"sub01"
0.608322800137103,"noFix",90,"sub01"
0.6499807999935,"up",90,"sub01"
0.6666294997558,"noFix",90,"sub01"
0.941637600073591,"left",90,"sub01"
0.941652100067586,"noFix",90,"sub01"
1.03326060017571,"right",90,"sub01"
0.525045399786904,"noFix",91,"sub01"
0.849994099931791,"left",91,"sub01"
0.866642100038007,"noFix",91,"sub01"
1.09994080010802,"up",91,"sub01"
0.525101300096139,"noFix",92,"sub01"
0.758329099742696,"left",92,"sub01"
0.775001599919051,"noFix",92,"sub01"
0.783307699952275,"up",92,"sub01"
0.800015300046653,"noFix",92,"sub01"
0.825003999751061,"up",92,"sub01"
0.849957600003108,"noFix",92,"sub01"
0.849994400050491,"up",92,"sub01"
0.858328300062567,"noFix",92,"sub01"
0.85833159997128,"up",92,"sub01"
0.858298499835655,"noFix",92,"sub01"
0.866674200166017,"up",92,"sub01"
0.866661600070074,"noFix",92,"sub01"
0.874997199745849,"up",92,"sub01"
0.883272399893031,"noFix",92,"sub01"
0.524987400043756,"noFix",93,"sub01"
0.624996199971065,"up",93,"sub01"
0.624993399949744,"noFix",93,"sub01"
0.633344399975613,"up",93,"sub01"
0.633329499745741,"noFix",93,"sub01"
0.674997600028291,"up",93,"sub01"
0.691630800021812,"noFix",93,"sub01"
1.06666740006767,"right",93,"sub01"
1.08331490005367,"noFix",93,"sub01"
0.541643300326541,"noFix",94,"sub01"
0.724997899960726,"left",94,"sub01"
0.733330399729311,"noFix",94,"sub01"
0.958331199828535,"right",94,"sub01"
0.658341799629852,"noFix",95,"sub01"
0.941613699775189,"left",95,"sub01"
0.949942799983546,"noFix",95,"sub01"
1.2082575999666,"right",95,"sub01"
1.22492279997095,"noFix",95,"sub01"
1.47489119996317,"up",95,"sub01"
0.45836740010418,"noFix",96,"sub01"
0.649955900153145,"left",96,"sub01"
0.658306600293145,"noFix",96,"sub01"
0.974963100161403,"right",96,"sub01"
0.983297599945217,"noFix",96,"sub01"
1.04164500022307,"up",96,"sub01"
1.04163629980758,"noFix",96,"sub01"
1.11664310004562,"up",96,"sub01"
0.533407399896532,"noFix",97,"sub01"
0.791734500322491,"left",97,"sub01"
0.808306799968705,"noFix",97,"sub01"
0.649993499740958,"up",97,"sub01"
0.699934800155461,"noFix",97,"sub01"
0.708320599980652,"up",97,"sub01"
0.724984899861738,"noFix",97,"sub01"
0.7249846002087,"up",97,"sub01"
0.741657800041139,"noFix",97,"sub01"
0.74164540017955,"up",97,"sub01"
0.866636799648404,"noFix",97,"sub01"
1.21665140031837,"right",97,"sub01"
1.21659360011108,"noFix",97,"sub01"
1.56663090013899,"left",97,"sub01"
1.56663150014356,"noFix",97,"sub01"
1.80825240002014,"right",97,"sub01"
0.583336099982262,"noFix",98,"sub01"
0.766672599827871,"left",98,"sub01"
0.783351300051436,"noFix",98,"sub01"
0.966710000066087,"up",98,"sub01"
0.558262000093237,"noFix",99,"sub01"
0.808323099976406,"left",99,"sub01"
0.824990799883381,"noFix",99,"sub01"
0.999953399877995,"up",99,"sub01"
0.541672099847347,"noFix",100,"sub01"
0.758314500097185,"left",100,"sub01"
0.758327699964866,"noFix",100,"sub01"
1.04165830020793,"right",100,"sub01"
1.05832819989882,"noFix",100,"sub01"
1.43330969987437,"up",100,"sub01"
0.550005900207907,"noFix",101,"sub01"
0.799924100050703,"left",101,"sub01"
0.808326799888164,"noFix",101,"sub01"
1.09166690031998,"up",101,"sub01"
1.13333970005624,"noFix",101,"sub01"
1.441639700206,"right",101,"sub01"
1.44164330000058,"noFix",101,"sub01"
1.7498650001362,"left",101,"sub01"
0,"noFix",102,"sub01"
0,"left",102,"sub01"
0.0333507000468671,"noFix",102,"sub01"
0.291637299815193,"left",102,"sub01"
0.29996920004487,"noFix",102,"sub01"
0.516635700128973,"right",102,"sub01"
0.524966000113636,"noFix",102,"sub01"
0.908313499996439,"up",102,"sub01"
0.908314200118184,"noFix",102,"sub01"
1.16664139973,"left",102,"sub01"
0.541678799781948,"noFix",103,"sub01"
0.708325900137424,"left",103,"sub01"
0.716658399906009,"noFix",103,"sub01"
1.09998279972933,"right",103,"sub01"
1.10832000011578,"noFix",103,"sub01"
1.31664469977841,"left",103,"sub01"
0.541621100157499,"noFix",104,"sub01"
0.73328569973819,"left",104,"sub01"
0.741620200220495,"noFix",104,"sub01"
1.03326960024424,"up",104,"sub01"
1.04160350002348,"noFix",104,"sub01"
1.30825689970516,"left",104,"sub01"
0.49996649986133,"noFix",105,"sub01"
0.683288400061429,"left",105,"sub01"
0.699956299737096,"noFix",105,"sub01"
1.27494350005873,"up",105,"sub01"
0.59165329975076,"noFix",106,"sub01"
0.899973900290206,"left",106,"sub01"
0.908358900109306,"noFix",106,"sub01"
1.28330149990506,"right",106,"sub01"
1.29159939987585,"noFix",106,"sub01"
1.37495210021734,"left",106,"sub01"
0.508341399952769,"noFix",107,"sub01"
0.750005999812856,"left",107,"sub01"
0.758338699815795,"noFix",107,"sub01"
1.01667289994657,"right",107,"sub01"
1.03333980008028,"noFix",107,"sub01"
1.09165570000187,"up",107,"sub01"
0.483329999726266,"noFix",108,"sub01"
0.741652499884367,"left",108,"sub01"
0.7583241998218,"noFix",108,"sub01"
1.06665629986674,"up",108,"sub01"
1.08330549998209,"noFix",108,"sub01"
1.36668530013412,"right",108,"sub01"
0.4916495999787,"noFix",109,"sub01"
0.76664589997381,"left",109,"sub01"
0.774996600113809,"noFix",109,"sub01"
0.891575100133196,"right",109,"sub01"
0.524949999758974,"noFix",110,"sub01"
0.774978999746963,"left",110,"sub01"
0.791633800137788,"noFix",110,"sub01"
1.11662589991465,"up",110,"sub01"
1.13329310016707,"noFix",110,"sub01"
1.49994309991598,"right",110,"sub01"
1.57495680009015,"noFix",110,"sub01"
0.541693799896166,"noFix",111,"sub01"
0.758295000297949,"left",111,"sub01"
0.766661699861288,"noFix",111,"sub01"
1.1166642003227,"right",111,"sub01"
1.11666670022532,"noFix",111,"sub01"
1.34165930026211,"left",111,"sub01"
0.483388500055298,"noFix",112,"sub01"
0.674984799930826,"left",112,"sub01"
0.699993200367317,"noFix",112,"sub01"
1.02495160000399,"up",112,"sub01"
1.0416067999322,"noFix",112,"sub01"
1.28328650025651,"left",112,"sub01"
1.28329450008459,"noFix",112,"sub01"
1.53326920000836,"right",112,"sub01"
0.466753000160679,"noFix",113,"sub01"
0.733326500048861,"left",113,"sub01"
0.74999209982343,"noFix",113,"sub01"
1.09165429999121,"up",113,"sub01"
1.13330760016106,"noFix",113,"sub01"
1.21660050028004,"left",113,"sub01"
0.500019300030544,"noFix",114,"sub01"
0.68334099999629,"right",114,"sub01"
0.708346399944276,"noFix",114,"sub01"
0.966665400192142,"up",114,"sub01"
0.591671600006521,"noFix",115,"sub01"
0.77498730015941,"left",115,"sub01"
0.799984299810603,"noFix",115,"sub01"
1.12497469992377,"up",115,"sub01"
