"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","item"
1,831.775747300126,832.300679999869,0.0244309902191162,-1.0206059217453,0.0491832984209061,0.0659326539874077,0.0421234052628279,0.0348965227603912,0.524932699743658,"fixation","sub06",0.95,100,86,90,"noFix"
1,832.359003999736,832.467328500003,8.79084062576294,-7.07983922958374,0.0397395664215088,0.0551300588607788,0.048856258392334,-0.0447447299957275,0.108324500266463,"fixation","sub06",0.95,100,86,90,"right"
1,832.558968600351,832.708989700302,-0.232239197939634,7.55749690532684,0.0276366890911013,0.0471433688879013,-0.0552701849956065,-0.0675110816955566,0.150021099951118,"fixation","sub06",0.95,100,86,90,"up"
1,832.792317999993,832.908982900437,-9.05827116966248,-6.13115227222443,0.0614085597038269,0.0312523496389389,-0.0642492771148682,0.0311405658721924,0.116664900444448,"fixation","sub06",0.95,100,86,90,"left"
1,832.992308199871,833.050591900479,8.24619007110596,-6.35948479175568,0.0275134214401245,0.0479584923505783,-0.0337181091308594,-0.0330339670181274,0.058283700607717,"fixation","sub06",0.95,100,86,90,"right"
2,834.758961200248,835.26737020025,-0.033712312579155,-1.37632787227631,0.0537157657474279,0.0448445157051086,-0.0535584501922131,0.0780782103538513,0.508409000001848,"fixation","sub06",0.7,90,63,100,"noFix"
2,835.317367700394,835.417375700548,-9.20289707183838,-6.57281315326691,0.0459484318256378,0.0167047287940979,-0.0622601509094238,-0.0449650287628174,0.100008000154048,"fixation","sub06",0.7,90,63,100,"left"
2,835.500702099875,835.600698899943,0.400994067080319,7.15983092784882,0.0452611401784234,0.0411966084480286,-0.0566422487609088,0.0676405429840088,0.0999968000687659,"fixation","sub06",0.7,90,63,100,"up"
2,835.684029199649,835.800687400158,9.02025127410889,-7.2409815788269,0.040365931892395,0.103147052049637,0.025810718536377,-0.0381423234939575,0.116658200509846,"fixation","sub06",0.7,90,63,100,"right"
3,837.567382500507,837.975689500105,-0.341836579144001,-1.50541251897812,0.0377526035651565,0.0436344673991203,0.0387047827243805,-0.0496907532215118,0.408306999597698,"fixation","sub06",0.7,100,90,63,"noFix"
3,838.050669100136,838.192343600094,0.220692552626133,6.88628482818604,0.0652483952209353,0.0520137845993042,0.0462302882224321,0.0705887079238892,0.141674499958754,"fixation","sub06",0.7,100,90,63,"up"
