"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","item"
8,308.779828300001,308.82982120011,-0.0210956721566617,-0.899927899241447,0.0638574690280482,0.0735615565448999,-0.0238288729451597,0.105147257447243,0.0499929001089185,"fixation","sub10",0.5,90,100,45,"noFix"
8,308.84649330005,309.204834200093,-0.0772437681443989,-2.33760130405426,0.0458127212860621,0.0927699577331543,0.073258207179606,0.316367119550705,0.358340900042094,"fixation","sub10",0.5,90,100,45,"noFix"
8,309.254832300008,309.28816700005,-0.387571107596159,8.88122296333313,0.0499573078125715,0.0854426835536957,0.119353841990232,-0.158157348632812,0.0333347000414506,"fixation","sub10",0.5,90,100,45,"up"
8,309.296489400091,309.354833100107,-0.275215044617653,8.7193660736084,0.0247439325481653,0.0711193453788757,-0.0962002798914909,0.258952379226685,0.0583437000168487,"fixation","sub10",0.5,90,100,45,"up"
8,309.421493600006,309.579814100056,-11.154673576355,-5.2097635269165,0.0478363652229309,0.0901383037090301,0.12180495262146,-0.21407413482666,0.15832050004974,"fixation","sub10",0.5,90,100,45,"left"
8,309.738163399976,309.738163399976,12.9293332099915,-7.66096496582031,0,0,-11.9999754428864,0.58209240436554,0,"blink","sub10",0.5,90,100,45,"right"
9,311.296474499977,311.413140600082,-0.0121710151433945,-1.90331616997719,0.0418557922706008,0.0649371234834194,-0.0365207195281982,0.0390190780162811,0.116666100104339,"fixation","sub10",0.3,90,27,100,"noFix"
9,311.429810300004,311.704789499985,-0.157479956746101,-1.95713496208191,0.0240724542707205,0.056554580783844,-0.0691019929945469,0.0583789348602295,0.274979199981317,"fixation","sub10",0.3,90,27,100,"noFix"
9,311.779758200049,311.896454600035,-0.105467038229108,9.85115551948547,0.0301804965840653,0.0857572802066803,-0.0685617364943027,0.0974085330963135,0.116696399985813,"fixation","sub10",0.3,90,27,100,"up"
9,311.963121499983,312.171456900076,10.9739465713501,-5.67016077041626,0.0412192311286926,0.0615658580303192,0.0402157306671143,-0.139809489250183,0.208335400093347,"fixation","sub10",0.3,90,27,100,"right"
9,312.238126300159,312.446459600003,0.615563504397869,9.27437448501587,0.0371386982426047,0.0692890291213989,-0.084813766181469,0.133474588394165,0.208333299844526,"fixation","sub10",0.3,90,27,100,"up"
10,314.23809930007,314.646431000088,-0.00806736946105957,-1.58938926458359,0.0998990073010325,0.0390279240489006,-0.0462953895330429,0.0429005324840546,0.408331700018607,"fixation","sub10",0.85,100,76,90,"noFix"
10,314.696455699974,314.879792000051,-1.26071345806122,8.68413400650024,0.0298711289405823,0.0560091620922089,0.0365967750549316,0.145409822463989,0.183336300076917,"fixation","sub10",0.85,100,76,90,"up"
10,314.938086499926,315.079786499962,-10.4088311195374,-5.08047723770142,0.0186432097434998,0.0319379229068756,-0.0907526016235352,-0.159373164176941,0.141700000036508,"fixation","sub10",0.85,100,76,90,"left"
10,315.163113500108,315.354787499993,11.1821179389954,-6.08764362335205,0.0566026539802551,0.0445500673770905,0.106847047805786,-0.0498768091201782,0.191673999885097,"fixation","sub10",0.85,100,76,90,"right"
