"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","ChosenITM","CorrectITM","Conf","item"
5,933.59411339974,933.710809499491,-7.05271029472351,-5.76739573478699,0.0523667337656021,0.0281576376199722,0.0625667572021484,-0.116969466209412,0.116696099750698,"fixation","sub03",0.85,90,100,76,"left","left",4,"left"
5,933.794156900141,933.810791899916,8.97390961647034,-4.63431739807129,0.0175781763553619,0.0264017287731171,0.0417191982269287,-0.0188039541244507,0.0166349997743964,"too short","sub03",0.85,90,100,76,"left","left",4,"right"
6,935.985715199728,936.002446400002,0.402821056544781,-1.59156426787376,0.0310210526123643,0.0550404960215092,-0.0189055502414703,0.0358450710773468,0.01673120027408,"too short","sub03",0.3,27,90,100,"right","right",4,"noFix"
6,936.569112099707,936.652448199689,0.31556324660778,6.79266357421875,0.0434607985585928,0.0831463047266006,0.0329152494668961,0.0608305931091309,0.0833360999822617,"fixation","sub03",0.3,27,90,100,"right","right",4,"up"
6,936.727435899898,936.902454599738,9.96023511886597,-4.87298130989075,0.0550445168495178,0.0681327980518341,0.0352699756622314,-0.119625329971313,0.175018699839711,"fixation","sub03",0.3,27,90,100,"right","right",4,"right"
6,936.985783800017,937.21071689995,-7.2942441701889,-6.79952275753021,0.0395941096544266,0.0894419493198395,-0.0969605445861816,-0.0340839624404907,0.224933099932969,"fixation","sub03",0.3,27,90,100,"right","right",4,"left"
7,939.269076900091,939.694079299457,0.450947865843773,-0.861028432846069,0.0646704674720764,0.0686305853962898,0.0445699002593756,0.0502148568630219,0.425002399366349,"fixation","sub03",0,0,90,100,"right","right",4,"noFix"
7,939.752412799746,940.035734700039,9.26283252239227,-3.97659718990326,0.0702973290681839,0.0568278203487396,0.100351691246033,-0.0437580347061157,0.283321900293231,"fixation","sub03",0,0,90,100,"right","right",4,"right"
7,940.135737899691,940.31907240022,-6.06575083732605,-6.3042197227478,0.0342662916183472,0.0426411019563675,-0.081678032875061,-0.0357846021652222,0.183334500528872,"fixation","sub03",0,0,90,100,"right","right",4,"left"
7,940.402400800027,940.460677499883,9.89301013946533,-4.26863980293274,0.0314013411998749,0.00834069957733154,0.0893385410308838,-0.0338961482048035,0.0582766998559237,"too short","sub03",0,0,90,100,"right","right",4,"right"
8,945.643939000089,945.96069329977,0.550888665020466,-1.58662605285645,0.0319431035891175,0.0719165297627449,-0.0432443544268608,-0.0550225079059601,0.316754299681634,"fixation","sub03",0.85,76,90,100,"right","right",4,"noFix"
8,946.135685099754,946.169015799649,-0.354487594217062,0.682118654251099,0.0174242195136845,0.0457337814688683,0.0212626717984676,-0.126905288547277,0.0333306998945773,"too short","sub03",0.85,76,90,100,"right","right",4,"noFix"
8,946.210683999583,946.285664800089,0.413974642753601,6.77270102500916,0.0479254862129688,0.218179671692848,-0.0343948975205421,0.110434055328369,0.0749808005057275,"fixation","sub03",0.85,76,90,100,"right","right",4,"up"
8,946.360687099863,946.594012299553,9.36425971984863,-6.48388850688934,0.0230005501270294,0.150890805673599,-0.0661888122558594,-0.135062336921692,0.233325199689716,"fixation","sub03",0.85,76,90,100,"right","right",4,"right"
8,946.677309900057,946.885635299608,-5.47179019451141,-7.13430678844452,0.0392537090063095,0.0433687392711639,-0.0702718496322632,-0.0428595542907715,0.208325399551541,"fixation","sub03",0.85,76,90,100,"right","right",4,"left"
9,954.135559099726,954.61889189994,0.7266760841012,-0.921053349971771,0.0325630401536822,0.0644973067581654,-0.0423312783241272,0.0580068305134773,0.483332800213248,"fixation","sub03",0.85,100,90,76,"up","up",4,"noFix"
9,954.677216399927,954.94387890026,1.35555054992437,7.72550964355469,0.152235242423415,0.226585588216782,-0.0396210551261902,0.16152560710907,0.266662500333041,"too dispersed","sub03",0.85,100,90,76,"up","up",4,"up"
9,955.035532500129,955.135543199722,-5.63435387611389,-5.33160710334778,0.0285750967741013,0.0421662024021149,0.0819623470306396,-0.0855189561843872,0.100010699592531,"fixation","sub03",0.85,100,90,76,"up","up",4,"left"
9,955.218866799958,955.335544699803,9.14674663543701,-4.16986417770386,0.0293126315116882,0.0459738823413849,0.0725343227386475,0.0475335121154785,0.116677899844944,"fixation","sub03",0.85,100,90,76,"up","up",4,"right"
10,960.827059899922,961.12709789956,0.5196163803339,-2.30300223827362,0.0573057907551527,0.148377567243576,-0.0908713564276695,0.258172869682312,0.300037999637425,"fixation","sub03",0.7,90,63,100,"right","right",4,"noFix"
10,961.143772999756,961.302103399765,0.740350991487503,-1.74389344453812,0.0282619582235813,0.171292310249805,0.053522065281868,0.309865802526474,0.158330400008708,"fixation","sub03",0.7,90,63,100,"right","right",4,"noFix"
10,961.352105399594,961.527060599998,9.46863412857056,-4.59028053283691,0.105282774496078,0.140548352336884,-0.115480065345764,-0.249775290489197,0.174955200403929,"fixation","sub03",0.7,90,63,100,"right","right",4,"right"
10,961.593765999656,961.86041189963,2.11070746183395,9.1767680644989,0.046988898396492,0.122527266311645,-0.108887284994125,0.184049129486084,0.26664589997381,"fixation","sub03",0.7,90,63,100,"right","right",4,"up"
10,961.927089199889,962.11874819966,10.278902053833,-4.0461003780365,0.0396511965751648,0.05294060754776,0.0921628475189209,-0.19811475276947,0.19165899977088,"fixation","sub03",0.7,90,63,100,"right","right",4,"right"
10,962.202068199869,962.243683599401,-6.98625242710114,-6.2952733039856,0.0433616696834564,0.0141268036365509,-0.0672624111175537,0.0330749750137329,0.0416153995320201,"too short","sub03",0.7,90,63,100,"right","right",4,"left"
11,964.735409599729,964.843822699971,0.766650214791298,-0.707586139440536,0.0363460869982839,0.0392126170277595,-0.0410627089440823,-0.0552840903401375,0.108413100242615,"fixation","sub03",0.95,86,100,90,"left","left",4,"noFix"
11,965.243798600044,965.393815399613,7.9467476606369,-2.30124449729919,0.0425214491844177,0.133577694672346,0.0678822994232178,-0.0851759612560272,0.15001679956913,"fixation","sub03",0.95,86,100,90,"left","left",4,"right"
11,965.468809599988,965.652139099315,1.69535471498966,8.68107795715332,0.141489789448678,0.0907127077102661,0.133992776274681,0.0727787017822266,0.183329499326646,"fixation","sub03",0.95,86,100,90,"left","left",4,"up"
11,965.735468899831,965.885477100033,-7.69233465194702,-5.03315913677216,0.0241154241085052,0.0387349780082703,-0.0606831312179565,-0.10706889629364,0.150008200202137,"fixation","sub03",0.95,86,100,90,"left","left",4,"left"
11,965.968818500172,966.185464800335,9.5412962436676,-3.87882936000824,0.0306300491809845,0.0209295144081116,-0.0420589447021484,0.0354775190353394,0.21664630016312,"fixation","sub03",0.95,86,100,90,"left","left",4,"right"
11,966.268813599832,966.393782299943,-5.52908313274384,-5.36181163787842,0.0419115205049515,0.0411531304836273,-0.0818064212799072,0.0280849933624268,0.124968700110912,"fixation","sub03",0.95,86,100,90,"left","left",4,"left"
12,968.385343699716,968.460410299711,0.120499432086945,-1.48994320631027,0.0261216405451298,0.0436453368902206,0.0387872755527496,0.0338957011699677,0.0750665999948978,"fixation","sub03",0.5,90,45,100,"up","right",4,"noFix"
12,968.777061100118,968.802063199691,0.690562970936298,-2.34511309862137,0.0665517620846629,0.109494216263294,0.0932992622256279,0.173840790987015,0.0250020995736122,"fixation","sub03",0.5,90,45,100,"up","right",4,"noFix"
12,968.860393299721,968.927052599844,0.748288154602051,-1.50137731432915,0.0125098342806101,0.175659503871202,-0.0250505059957504,-0.317153304815292,0.0666593001224101,"fixation","sub03",0.5,90,45,100,"up","right",4,"noFix"
12,969.010385099798,969.243733400013,1.8990228921175,8.17089807987213,0.0338795630782843,0.0747872242212295,0.121890511363745,0.125495433807373,0.233348300214857,"fixation","sub03",0.5,90,45,100,"up","right",4,"up"
12,969.310383500066,969.485337399878,10.3195507526398,-3.5998894572258,0.0218778995990753,0.0372578760266304,0.0630655288696289,-0.138568878173828,0.174953899811953,"fixation","sub03",0.5,90,45,100,"up","right",4,"right"
13,975.560273199808,976.027009899262,0.543284706771374,-1.79151746630669,0.0794465133234858,0.0494072717964649,-0.0444194674491882,-0.0434664487838745,0.466736699454486,"fixation","sub03",0.7,63,90,100,"right","right",4,"noFix"
13,976.085323099513,976.201997499447,1.60921949148178,7.06404161453247,0.0320965909659863,0.203428446722031,-0.0480039119720459,0.138119339942932,0.116674399934709,"fixation","sub03",0.7,63,90,100,"right","right",4,"up"
13,976.285316499416,976.501986299641,9.17399597167969,-4.87076485157013,0.0404396323442459,0.113988971757889,-0.0384936332702637,-0.0777661800384521,0.216669800225645,"fixation","sub03",0.7,63,90,100,"right","right",4,"right"
13,976.585325999651,976.701994400006,-5.5302722454071,-5.7018209695816,0.0194194504737854,0.0239770369291306,-0.0842068195343018,-0.0341296195983887,0.116668400354683,"fixation","sub03",0.7,63,90,100,"right","right",4,"left"
13,976.79366789991,976.860327200033,1.24056202173233,8.50679636001587,0.036967227602005,0.0613845231056213,-0.0338441431522369,-0.0986802577972412,0.0666593001224101,"fixation","sub03",0.7,63,90,100,"right","right",4,"up"
14,980.018593499903,980.027001999784,0.652810916304588,-2.87707197666168,0,0,-4.2021955922246,0.39973521232605,0.00840849988162518,"blink","sub03",0.3,90,27,100,"right","right",4,"noFix"
14,980.576978099998,980.710304200184,8.97940850257874,-3.24569380283356,0.0744485909700394,0.0812182514190674,0.0408066511154175,-0.124787390232086,0.133326100185513,"fixation","sub03",0.3,90,27,100,"right","right",4,"right"
14,980.776965099853,980.985312200151,1.72583851218224,7.8512818813324,0.139372282236814,0.128789507102966,-0.127748306840658,0.202510714530945,0.208347100298852,"fixation","sub03",0.3,90,27,100,"right","right",4,"up"
14,981.060294699389,981.193636000156,10.2018737792969,-3.5745564699173,0.0596351536273956,0.0316025593400001,-0.0612175464630127,-0.163467586040497,0.133341300766915,"fixation","sub03",0.3,90,27,100,"right","right",4,"right"
15,984.251859799959,984.510183299892,0.74905002117157,-1.74433749914169,0.0554017077684402,0.120250859069824,0.0538868010044098,0.168319314718246,0.258323499932885,"fixation","sub03",0.85,100,90,76,"up","up",4,"noFix"
15,984.868510799948,984.943516599946,9.45828175544739,-4.14045506715775,0.0212916540384293,0.0517679396867752,-0.0350127220153809,-0.201589465141296,0.0750057999975979,"fixation","sub03",0.85,100,90,76,"up","up",4,"right"
15,985.026849899907,985.276856899261,1.50927700847387,8.23767042160034,0.0946519151195884,0.106151273345947,-0.0851720422506332,0.100997447967529,0.25000699935481,"fixation","sub03",0.85,100,90,76,"up","up",4,"up"
15,985.360144999344,985.501846599393,-8.03876733779907,-5.31759786605835,0.0594350842952728,0.0208574046134949,-0.0501852035522461,-0.149149656295776,0.141701600048691,"fixation","sub03",0.85,100,90,76,"up","up",4,"left"
15,985.568509899545,985.568509899545,10.4369468688965,-3.83576965332031,0,0,-0.387248277664185,-0.0606540441513062,0,"blink","sub03",0.85,100,90,76,"up","up",4,"right"
16,987.443485599477,987.676902499981,0.812215723097324,-0.693460211157799,0.0419505468383431,0.0407369305998087,0.0510876849293709,0.0351631343364716,0.23341690050438,"fixation","sub03",0.95,86,90,100,"left","right",4,"noFix"
16,988.043584499508,988.135248199571,6.72748422622681,-1.84062814712524,0.0292783440113068,0.233453162455559,-0.0204017162322998,-0.143848806619644,0.0916637000627816,"fixation","sub03",0.95,86,90,100,"left","right",4,"noFix"
16,988.226905900054,988.393581700046,-6.82975113391876,-5.48442459106445,0.0984367624998093,0.0307177120685577,-0.0764317512512207,0.039883017539978,0.166675799991935,"fixation","sub03",0.95,86,90,100,"left","right",4,"left"
16,988.485224599484,988.910193699878,0.517435573041439,7.74818027019501,0.0738295049652457,0.0791053283929825,0.0445064082741737,0.126036882400513,0.424969100393355,"fixation","sub03",0.95,86,90,100,"left","right",4,"up"
17,992.34343939973,992.485144599807,0.435475513339043,-0.519760429859161,0.0419973276257515,0.0252644751280546,0.022622637450695,-0.0351312756538391,0.141705200076103,"fixation","sub03",0.5,100,90,45,"up","up",4,"noFix"
17,992.543475300074,992.801792199723,6.14945793151855,0.231016468256712,0.0634329361438751,0.048799591024965,0.0460128784179688,0.0506704511935823,0.258316899649799,"fixation","sub03",0.5,100,90,45,"up","up",4,"noFix"
17,992.851790700108,993.068450799678,1.69424913823605,8.15937042236328,0.234253218859434,0.145694835448265,-0.090361014008522,0.0893800258636475,0.216660099569708,"fixation","sub03",0.5,100,90,45,"up","up",4,"up"
17,993.160075800028,993.335112199653,-7.26535797119141,-4.95568680763245,0.0640497576713562,0.0508041781425476,-0.0377382040023804,-0.0656851530075073,0.175036399625242,"fixation","sub03",0.5,100,90,45,"up","up",4,"left"
17,993.360053799581,993.360053799581,-0.147315472364426,-5.05232071876526,0,0,-3.13719417154789,0.0619970560073853,0,"blink","sub03",0.5,100,90,45,"up","up",4,"noFix"
18,995.343495499808,995.385162199847,-0.343357056379318,-2.13877826929092,0.0873423922330141,0.0180475086092949,-0.0451327860355377,0.0461818873882294,0.0416667000390589,"too short","sub03",0,100,90,0,"left","up",4,"noFix"
18,995.426831700373,995.768475799821,0.932340700179338,-0.0478364825248718,0.0440704786978662,0.0637958683412522,-0.032099649310112,-0.0805370882153511,0.341644099447876,"fixation","sub03",0,100,90,0,"left","up",4,"noFix"
18,995.826819200069,996.043481999543,0.775117930024862,8.82245016098022,0.0912860816504806,0.222081907367706,0.0526328217238188,0.152526378631592,0.216662799473852,"fixation","sub03",0,100,90,0,"left","up",4,"up"
18,996.118480199482,996.318444500212,-6.98461532592773,-5.42657959461212,0.108469567894936,0.0315950479030609,0.061125636100769,-0.115874052047729,0.199964300729334,"fixation","sub03",0,100,90,0,"left","up",4,"left"
18,996.401781599503,996.660142700188,0.0669151246547699,8.16694378852844,0.0400056038439274,0.0669627812862396,-0.0361980348825455,0.0657484531402588,0.258361100684851,"fixation","sub03",0,100,90,0,"left","up",4,"up"
18,996.751796800178,996.918435200118,-8.686354637146,-5.5767834186554,0.0340213304042816,0.104602680158615,-0.0427216291427612,-0.107335090637207,0.166638399939984,"fixation","sub03",0,100,90,0,"left","up",4,"left"
19,999.101765899919,999.201772399712,0.709094058722258,-0.646821092814207,0.0255149677421898,0.0415563841849565,-0.0372740998864174,0.0518930517137051,0.10000649979338,"fixation","sub03",0.95,90,86,100,"up","right",4,"noFix"
19,999.793429000303,999.818444899749,10.1040372848511,-3.85000240802765,0.0162614656448364,0.0549750581502914,0.0139486789703369,-0.0380846261978149,0.0250158994458616,"too short","sub03",0.95,90,86,100,"up","right",4,"right"
19,999.876742899884,1000.12677339977,1.45753753185272,9.15824460983276,0.0773673365324736,0.0809273378849029,-0.102633938193321,0.148822546005249,0.250030499882996,"fixation","sub03",0.95,90,86,100,"up","right",4,"up"
19,1000.2100894996,1000.37677770015,-7.42315423488617,-5.49623477458954,0.080958444070816,0.0333610309123993,0.0574815273284912,-0.160112023353577,0.166688200552016,"fixation","sub03",0.95,90,86,100,"up","right",4,"left"
19,1000.46007509995,1000.56009639986,9.65130043029785,-3.22922265529633,0.0318810127258301,0.0280660864591598,0.108578443527222,-0.0253176093101501,0.100021299906075,"fixation","sub03",0.95,90,86,100,"up","right",4,"right"
20,1006.81838159962,1007.09332509991,1.0324925375171,8.22536563873291,0.185260539029818,0.201478300952911,0.0858619064092636,0.114242076873779,0.274943500291556,"fixation","sub03",0,90,100,0,"up","left",4,"up"
20,1007.16004320001,1007.27665409958,-7.36294651031494,-5.21692061424255,0.0739189021110535,0.0465291984558105,-0.0578691959381104,-0.124873876571655,0.116610899567604,"fixation","sub03",0,90,100,0,"up","left",4,"left"
21,1009.51000030013,1009.5516491998,0.367256671190262,-0.691161453723907,0.0298220063522458,0.0148843099594116,0.0105268061161041,-0.0184823125600815,0.0416488996706903,"fixation","sub03",0.85,76,90,100,"left","right",4,"noFix"
21,1009.57666169992,1009.9349384997,0.84139733761549,-1.09132477641106,0.0484170766219497,0.0835633883088827,0.0757766738533974,0.040965735912323,0.358276799786836,"fixation","sub03",0.85,76,90,100,"left","right",4,"noFix"
21,1009.99326890009,1010.14324939949,3.34571582078934,5.24012899398804,0.0200640201330185,0.222512091779709,0.0573458075523376,0.0586984157562256,0.149980499409139,"fixation","sub03",0.85,76,90,100,"left","right",4,"up"
21,1010.2181909997,1010.41822630027,9.49218988418579,-3.39735466241837,0.0399502401351929,0.0644582914710045,0.0610110759735107,-0.0718438625335693,0.200035300571471,"fixation","sub03",0.85,76,90,100,"left","right",4,"right"
21,1010.50157750025,1010.61827119952,-5.66691994667053,-5.38137352466583,0.0393809615850449,0.0276663012742996,-0.0794883966445923,0.0495939254760742,0.116693699266762,"fixation","sub03",0.85,76,90,100,"left","right",4,"left"
21,1010.70993289957,1010.94326560013,0.380318149924278,7.79791128635406,0.0410872397169471,0.0762027324199677,0.0382793769240379,0.101534008979797,0.233332700561732,"fixation","sub03",0.85,76,90,100,"left","right",4,"up"
21,1011.00161430007,1011.01828880003,-8.10890328884125,-5.57866179943085,0.0879469082593918,0.0670354212999344,-0.124368667602539,-0.106726884841919,0.0166744999587536,"too short","sub03",0.85,76,90,100,"left","right",4,"left"
21,1011.03493830003,1011.16828260012,-7.95574045181274,-4.91667890548706,0.0239496422767639,0.0317219470024109,-0.0294967889785767,-0.0903161764144897,0.133344300091267,"fixation","sub03",0.85,76,90,100,"left","right",4,"left"
21,1011.25994310016,1011.33490850031,10.8193926811218,-3.49449789524078,0.0330605734348297,0.0308605177402496,0.102499008178711,0.0244836807250977,0.0749654001556337,"fixation","sub03",0.85,76,90,100,"left","right",4,"right"
22,1014.11826830031,1014.13494100003,0.536182187614031,-0.851289838552475,0.0312560665230034,0.0196940155863762,-0.0118701533647254,-0.000811144709587097,0.0166726997122169,"fixation","sub03",0.7,63,100,90,"left","left",4,"noFix"
22,1014.20160080027,1014.65159509936,9.55305480957031,-0.409465663135052,0.058737669467926,0.040419241002202,0.0638775825500488,-0.0564810037612915,0.449994299095124,"fixation","sub03",0.7,63,100,90,"left","left",4,"noFix"
22,1014.74325539963,1014.80990529992,0.529325522482395,6.7604193687439,0.0390913570292294,0.0805940068244934,-0.0819305032491684,0.0898665189743042,0.0666499002836645,"fixation","sub03",0.7,63,100,90,"left","left",4,"up"
22,1014.90158659965,1015.14325059997,-7.55838584899902,-6.14006114006042,0.0575485648155212,0.0412574069023132,-0.0506478548049927,-0.0528171062469482,0.24166400032118,"fixation","sub03",0.7,63,100,90,"left","left",4,"left"
22,1015.22657179972,1015.28487249976,9.78515648841858,-3.94224113225937,0.0361414997577667,0.0206881763577461,0.0977737903594971,0.0329835414886475,0.0583007000386715,"fixation","sub03",0.7,63,100,90,"left","left",4,"right"
23,1017.30162360007,1017.70990359969,0.656752824783325,-0.320018380880356,0.0311853652954102,0.0414882979799062,-0.0280962763354182,-0.0346642918884754,0.408279999624938,"fixation","sub03",0.95,90,100,86,"left","left",4,"noFix"
23,1017.75985269994,1017.91820070008,8.73126602172852,-4.05820512771606,0.0733851482391357,0.0187610951185226,0.0529420375823975,-0.0422731637954712,0.158348000142723,"fixation","sub03",0.95,90,100,86,"left","left",4,"right"
23,1018.00151209952,1018.1265511997,-6.51817417144775,-5.8782696723938,0.0231900150775909,0.0564156633853912,-0.094646692276001,0.0716733932495117,0.125039100181311,"fixation","sub03",0.95,90,100,86,"left","left",4,"left"
23,1018.2098699999,1018.51819309965,0.547309931367636,8.34861421585083,0.03960035629794,0.0591385150909424,-0.0521682146936655,0.0987007617950439,0.308323099743575,"fixation","sub03",0.95,90,100,86,"left","left",4,"up"
23,1018.6181897996,1018.78482319973,11.2877497673035,-3.98954033851624,0.0296406603813171,0.0328279839992523,-0.039912223815918,-0.0844358801841736,0.166633400134742,"fixation","sub03",0.95,90,100,86,"left","left",4,"right"
24,1023.12644359935,1023.22647019988,1.63771444559097,8.11910712718964,0.0301900888547301,0.016091795539856,0.0752978846430779,0.0558822154998779,0.100026600528508,"fixation","sub03",0.3,90,100,27,"left","left",4,"up"
24,1023.30144619988,1023.5181189999,-6.96333229541779,-5.39242923259735,0.101510619235039,0.0777057267665863,-0.0627067089080811,-0.116837620735168,0.216672800015658,"fixation","sub03",0.3,90,100,27,"left","left",4,"left"
24,1023.60146849975,1023.78479909943,-0.3496984988451,8.07987642288208,0.037390452888608,0.0665092672348022,-0.0333645641803741,0.0864802598953247,0.183330599684268,"fixation","sub03",0.3,90,100,27,"left","left",4,"up"
25,1027.44314660039,1027.63480339944,0.649108424782753,-1.5682697892189,0.0261396459013224,0.0674488154411316,0.0419309288263321,0.0262770354747772,0.191656799055636,"fixation","sub03",0.95,100,86,90,"up","up",4,"noFix"
25,1027.97647390002,1028.04314160021,-0.353607666445896,-1.19158068299294,0.0215142431831919,0.0931645290970802,-0.0646206632955,-0.098647728562355,0.0666677001863718,"too short","sub03",0.95,100,86,90,"up","up",4,"noFix"
25,1028.0931452997,1028.34313700022,0.794251561164856,7.75800573825836,0.0523979504138231,0.169878304338455,-0.0640553385019302,0.108834624290466,0.249991700518876,"fixation","sub03",0.95,100,86,90,"up","up",4,"up"
25,1028.42647359986,1028.58479209989,-6.07050037384033,-4.69754505157471,0.0727570153713226,0.078283665561676,-0.035484790802002,-0.0726613998413086,0.158318500034511,"fixation","sub03",0.95,100,86,90,"up","up",4,"left"
25,1028.66809929954,1028.85145410011,9.40224456787109,-3.60039937496185,0.0238301662445068,0.0788997801303863,-0.0292215347290039,-0.0365398526191711,0.183354800567031,"fixation","sub03",0.95,100,86,90,"up","up",4,"right"
26,1030.73472539941,1030.74311029958,0.747558675706387,-1.70882946252823,0,0,-0.0149838663637638,0.350617647171021,0.00838490016758442,"blink","sub03",0.5,90,45,100,"right","right",4,"noFix"
26,1031.06812989991,1031.23476559948,-0.0704206824302673,0.87885457277298,0.0484026833832264,0.196346288403869,-0.0603989362716675,-0.215215036645532,0.166635699570179,"fixation","sub03",0.5,90,45,100,"right","right",4,"noFix"
26,1031.28479059972,1031.50146359997,1.25034313602373,9.01076054573059,0.0529567433293909,0.177962024402618,0.0822588400915265,0.148063182830811,0.216673000250012,"fixation","sub03",0.5,90,45,100,"right","right",4,"up"
