"duration","item","trial","participant","Condition","UVal","LVal","RVal"
0.449983799830079,"noFix",1,"sub02",0,90,0,100
0.958327000029385,"up",1,"sub02",0,90,0,100
0.966656100004911,"noFix",1,"sub02",0,90,0,100
1.14162339968607,"right",1,"sub02",0,90,0,100
1.14163640001789,"noFix",1,"sub02",0,90,0,100
1.34162310045213,"up",1,"sub02",0,90,0,100
0.483328499831259,"noFix",2,"sub02",0.85,76,100,90
0.758296000771224,"up",2,"sub02",0.85,76,100,90
0.758330799639225,"noFix",2,"sub02",0.85,76,100,90
1.08327510021627,"left",2,"sub02",0.85,76,100,90
1.09160729916766,"noFix",2,"sub02",0.85,76,100,90
1.24998009996489,"right",2,"sub02",0.85,76,100,90
1.25828690035269,"noFix",2,"sub02",0.85,76,100,90
1.54161039972678,"up",2,"sub02",0.85,76,100,90
0.408367599826306,"noFix",3,"sub02",0.95,100,90,86
0.616653400007635,"up",3,"sub02",0.95,100,90,86
0.624994200188667,"noFix",3,"sub02",0.95,100,90,86
0.974964000750333,"left",3,"sub02",0.95,100,90,86
0.983310300391167,"noFix",3,"sub02",0.95,100,90,86
0.983319000340998,"right",3,"sub02",0.95,100,90,86
1.19162740046158,"noFix",3,"sub02",0.95,100,90,86
1.1999730002135,"right",3,"sub02",0.95,100,90,86
1.20831929985434,"noFix",3,"sub02",0.95,100,90,86
1.59999600006267,"up",3,"sub02",0.95,100,90,86
0.433310099877417,"noFix",4,"sub02",0.3,90,100,27
0.67497479962185,"up",4,"sub02",0.3,90,100,27
0.674992300570011,"noFix",4,"sub02",0.3,90,100,27
1.04163089953363,"left",4,"sub02",0.3,90,100,27
1.04160890029743,"noFix",4,"sub02",0.3,90,100,27
1.40828390000388,"up",4,"sub02",0.3,90,100,27
1.42493070010096,"noFix",4,"sub02",0.3,90,100,27
1.59993170015514,"left",4,"sub02",0.3,90,100,27
0.425024699419737,"noFix",5,"sub02",0,90,100,0
0.691655199974775,"up",5,"sub02",0,90,100,0
0.691651299595833,"noFix",5,"sub02",0,90,100,0
1.03328720014542,"left",5,"sub02",0,90,100,0
1.0416338997893,"noFix",5,"sub02",0,90,100,0
1.40829140041023,"up",5,"sub02",0,90,100,0
1.41664290009066,"noFix",5,"sub02",0,90,100,0
1.56659959955141,"left",5,"sub02",0,90,100,0
0.450051000807434,"noFix",6,"sub02",0.7,90,100,63
0.675010100007057,"up",6,"sub02",0.7,90,100,63
0.683344100601971,"noFix",6,"sub02",0.7,90,100,63
0.97500229999423,"left",6,"sub02",0.7,90,100,63
0.98334090039134,"noFix",6,"sub02",0.7,90,100,63
1.21665959991515,"up",6,"sub02",0.7,90,100,63
0.400061500258744,"noFix",7,"sub02",0.95,90,100,86
0.658323400188237,"up",7,"sub02",0.95,90,100,86
0.666650000028312,"noFix",7,"sub02",0.95,90,100,86
0.974999300204217,"left",7,"sub02",0.95,90,100,86
0.983296200633049,"noFix",7,"sub02",0.95,90,100,86
1.40834050020203,"up",7,"sub02",0.95,90,100,86
1.42497529974207,"noFix",7,"sub02",0.95,90,100,86
1.51663310034201,"right",7,"sub02",0.95,90,100,86
0.433317499700934,"noFix",8,"sub02",0.85,100,76,90
0.699983100406826,"up",8,"sub02",0.85,100,76,90
0.699958699755371,"noFix",8,"sub02",0.85,100,76,90
0.991602099500597,"left",8,"sub02",0.85,100,76,90
0.991601600311697,"noFix",8,"sub02",0.85,100,76,90
1.30821139970794,"right",8,"sub02",0.85,100,76,90
1.31658479990438,"noFix",8,"sub02",0.85,100,76,90
1.39990539988503,"up",8,"sub02",0.85,100,76,90
0.458396100439131,"noFix",9,"sub02",0.85,76,100,90
0.691672599408776,"up",9,"sub02",0.85,76,100,90
0.699965899810195,"noFix",9,"sub02",0.85,76,100,90
0.941643300466239,"left",9,"sub02",0.85,76,100,90
0.941656199749559,"noFix",9,"sub02",0.85,76,100,90
1.36665189964697,"right",9,"sub02",0.85,76,100,90
1.38326850021258,"noFix",9,"sub02",0.85,76,100,90
1.54991840012372,"up",9,"sub02",0.85,76,100,90
0.475040099583566,"noFix",10,"sub02",0.5,100,90,45
0.783335599582642,"up",10,"sub02",0.5,100,90,45
0.799990499857813,"noFix",10,"sub02",0.5,100,90,45
1.15830150060356,"left",10,"sub02",0.5,100,90,45
1.15830120025203,"noFix",10,"sub02",0.5,100,90,45
1.34167059976608,"right",10,"sub02",0.5,100,90,45
1.34999569971114,"noFix",10,"sub02",0.5,100,90,45
1.41662930045277,"up",10,"sub02",0.5,100,90,45
0.491635999176651,"noFix",11,"sub02",0.7,63,100,90
0.70833049993962,"up",11,"sub02",0.7,63,100,90
0.716669899877161,"noFix",11,"sub02",0.7,63,100,90
0.983320700004697,"left",11,"sub02",0.7,63,100,90
0.983356399927288,"noFix",11,"sub02",0.7,63,100,90
1.36665869923308,"right",11,"sub02",0.7,63,100,90
1.36664499994367,"noFix",11,"sub02",0.7,63,100,90
1.65830940008163,"left",11,"sub02",0.7,63,100,90
0.391729499679059,"noFix",12,"sub02",0,0,100,90
0.716635899618268,"right",12,"sub02",0,0,100,90
0.716655499767512,"noFix",12,"sub02",0,0,100,90
1.15828010020778,"left",12,"sub02",0,0,100,90
1.15825559990481,"noFix",12,"sub02",0,0,100,90
1.59992960048839,"right",12,"sub02",0,0,100,90
1.59994000010192,"noFix",12,"sub02",0,0,100,90
1.7665829998441,"left",12,"sub02",0,0,100,90
0.466721100267023,"noFix",13,"sub02",0.5,90,45,100
0.73325869999826,"up",13,"sub02",0.5,90,45,100
0.741665600333363,"noFix",13,"sub02",0.5,90,45,100
1.16661700000986,"right",13,"sub02",0.5,90,45,100
1.17499620048329,"noFix",13,"sub02",0.5,90,45,100
1.44994450034574,"left",13,"sub02",0.5,90,45,100
1.53330180048943,"noFix",13,"sub02",0.5,90,45,100
0.4750707000494,"noFix",14,"sub02",0.5,90,100,45
0.674992199987173,"right",14,"sub02",0.5,90,100,45
0.675003999844193,"noFix",14,"sub02",0.5,90,100,45
0.858294599689543,"left",14,"sub02",0.5,90,100,45
0.866655100602657,"noFix",14,"sub02",0.5,90,100,45
1.28331630025059,"up",14,"sub02",0.5,90,100,45
1.29159980034456,"noFix",14,"sub02",0.5,90,100,45
1.48330339975655,"left",14,"sub02",0.5,90,100,45
1.48331819986925,"noFix",14,"sub02",0.5,90,100,45
1.48332400014624,"right",14,"sub02",0.5,90,100,45
0.458327900152653,"noFix",15,"sub02",0.95,90,86,100
0.683337199967355,"up",15,"sub02",0.95,90,86,100
0.699980899691582,"noFix",15,"sub02",0.95,90,86,100
0.983304800465703,"right",15,"sub02",0.95,90,86,100
0.983314900193363,"noFix",15,"sub02",0.95,90,86,100
1.1749858004041,"left",15,"sub02",0.95,90,86,100
0.450089000165462,"noFix",16,"sub02",0.95,100,86,90
0.658354799728841,"right",16,"sub02",0.95,100,86,90
0.666676200460643,"noFix",16,"sub02",0.95,100,86,90
0.974946900270879,"up",16,"sub02",0.95,100,86,90
0.974971499759704,"noFix",16,"sub02",0.95,100,86,90
1.25835440028459,"left",16,"sub02",0.95,100,86,90
1.26665899995714,"noFix",16,"sub02",0.95,100,86,90
0.458411400206387,"noFix",17,"sub02",0,100,0,90
0.741642999928445,"up",17,"sub02",0,100,0,90
0.750023700296879,"noFix",17,"sub02",0,100,0,90
1.07498429948464,"right",17,"sub02",0,100,0,90
1.08333679987118,"noFix",17,"sub02",0,100,0,90
1.41666189953685,"up",17,"sub02",0,100,0,90
1.42500800034031,"noFix",17,"sub02",0,100,0,90
1.72488689934835,"right",17,"sub02",0,100,0,90
0.44161510001868,"noFix",18,"sub02",0.3,100,27,90
0.641640199813992,"up",18,"sub02",0.3,100,27,90
0.649973399937153,"noFix",18,"sub02",0.3,100,27,90
1.00827490026131,"right",18,"sub02",0.3,100,27,90
1.01666539954022,"noFix",18,"sub02",0.3,100,27,90
1.40827980032191,"up",18,"sub02",0.3,100,27,90
1.41662749974057,"noFix",18,"sub02",0.3,100,27,90
1.58326059998944,"right",18,"sub02",0.3,100,27,90
0.408379799686372,"noFix",19,"sub02",0.7,90,63,100
0.599924799986184,"up",19,"sub02",0.7,90,63,100
0.608303799759597,"noFix",19,"sub02",0.7,90,63,100
0.916611100081354,"right",19,"sub02",0.7,90,63,100
0.916642700321972,"noFix",19,"sub02",0.7,90,63,100
1.14159639971331,"up",19,"sub02",0.7,90,63,100
1.14161949977279,"noFix",19,"sub02",0.7,90,63,100
1.42497200006619,"left",19,"sub02",0.7,90,63,100
1.42491560010239,"noFix",19,"sub02",0.7,90,63,100
0.47503269976005,"noFix",20,"sub02",0.7,100,90,63
0.699991600122303,"up",20,"sub02",0.7,100,90,63
0.699964500498027,"noFix",20,"sub02",0.7,100,90,63
1.05832189926878,"left",20,"sub02",0.7,100,90,63
1.05830640066415,"noFix",20,"sub02",0.7,100,90,63
1.24998379964381,"right",20,"sub02",0.7,100,90,63
1.25831450009719,"noFix",20,"sub02",0.7,100,90,63
1.67499030008912,"up",20,"sub02",0.7,100,90,63
1.79161069961265,"left",20,"sub02",0.7,100,90,63
0.450040500145406,"noFix",21,"sub02",0.3,90,100,27
0.641653100494295,"left",21,"sub02",0.3,90,100,27
0.641674699727446,"noFix",21,"sub02",0.3,90,100,27
1.09993920009583,"up",21,"sub02",0.3,90,100,27
1.28330740006641,"right",21,"sub02",0.3,90,100,27
0.491717899683863,"noFix",22,"sub02",0.85,76,90,100
0.666631700005382,"up",22,"sub02",0.85,76,90,100
0.666614199522883,"noFix",22,"sub02",0.85,76,90,100
0.949953100178391,"right",22,"sub02",0.85,76,90,100
0.949969099834561,"noFix",22,"sub02",0.85,76,90,100
1.10827360022813,"left",22,"sub02",0.85,76,90,100
1.11660460010171,"noFix",22,"sub02",0.85,76,90,100
1.34158159978688,"up",22,"sub02",0.85,76,90,100
0.450069599784911,"noFix",23,"sub02",0.7,100,63,90
0.649993000552058,"up",23,"sub02",0.7,100,63,90
0.658335000276566,"noFix",23,"sub02",0.7,100,63,90
0.92500799940899,"right",23,"sub02",0.7,100,63,90
0.933352899737656,"noFix",23,"sub02",0.7,100,63,90
1.37500699935481,"up",23,"sub02",0.7,100,63,90
1.38333300035447,"noFix",23,"sub02",0.7,100,63,90
1.53333139931783,"left",23,"sub02",0.7,100,63,90
0.466693799942732,"noFix",24,"sub02",0.95,86,90,100
0.641632599756122,"up",24,"sub02",0.95,86,90,100
0.649971900042146,"noFix",24,"sub02",0.95,86,90,100
0.949980499688536,"right",24,"sub02",0.95,86,90,100
0.949956500437111,"noFix",24,"sub02",0.95,86,90,100
1.1749728997238,"left",24,"sub02",0.95,86,90,100
1.19162119971588,"noFix",24,"sub02",0.95,86,90,100
1.57496079942212,"up",24,"sub02",0.95,86,90,100
1.58329210011289,"noFix",24,"sub02",0.95,86,90,100
0.5083241998218,"noFix",25,"sub02",0,90,100,0
1.05831209989265,"up",25,"sub02",0,90,100,0
1.06663980009034,"noFix",25,"sub02",0,90,100,0
1.39997619995847,"left",25,"sub02",0,90,100,0
0.500036600511521,"noFix",26,"sub02",0.95,86,100,90
0.691725799813867,"up",26,"sub02",0.95,86,100,90
0.691671200096607,"noFix",26,"sub02",0.95,86,100,90
0.908358200453222,"left",26,"sub02",0.95,86,100,90
0.908364200033247,"noFix",26,"sub02",0.95,86,100,90
1.1583176003769,"right",26,"sub02",0.95,86,100,90
1.17498150048777,"noFix",26,"sub02",0.95,86,100,90
1.34164719982073,"up",26,"sub02",0.95,86,100,90
0.475095200352371,"noFix",27,"sub02",0,100,0,90
0.700000999495387,"right",27,"sub02",0,100,0,90
0.708306599874049,"noFix",27,"sub02",0,100,0,90
1.13334339903668,"up",27,"sub02",0,100,0,90
1.14166089938954,"noFix",27,"sub02",0,100,0,90
1.44163120025769,"right",27,"sub02",0,100,0,90
0.499969000462443,"noFix",28,"sub02",0.7,100,63,90
0.733308900147676,"right",28,"sub02",0.7,100,63,90
0.749980599619448,"noFix",28,"sub02",0.7,100,63,90
1.14164880011231,"up",28,"sub02",0.7,100,63,90
1.14997509960085,"noFix",28,"sub02",0.7,100,63,90
1.38331570010632,"right",28,"sub02",0.7,100,63,90
1.39162490004674,"noFix",28,"sub02",0.7,100,63,90
1.49163890071213,"left",28,"sub02",0.7,100,63,90
0.433347599580884,"noFix",29,"sub02",0,0,90,100
0.716697699856013,"right",29,"sub02",0,0,90,100
0.725002599414438,"noFix",29,"sub02",0,0,90,100
1.09166869940236,"left",29,"sub02",0,0,90,100
1.09165359986946,"noFix",29,"sub02",0,0,90,100
1.23334340006113,"right",29,"sub02",0,0,90,100
0.483431299682707,"noFix",30,"sub02",0,100,90,0
0.808323199860752,"up",30,"sub02",0,100,90,0
1.27500110026449,"left",30,"sub02",0,100,90,0
1.68333280039951,"noFix",30,"sub02",0,100,90,0
0.633398400153965,"noFix",31,"sub02",0.5,45,100,90
0.858325600158423,"right",31,"sub02",0.5,45,100,90
0.858319499529898,"noFix",31,"sub02",0.5,45,100,90
1.17499010032043,"left",31,"sub02",0.5,45,100,90
1.32496660016477,"noFix",31,"sub02",0.5,45,100,90
0.499966100323945,"noFix",32,"sub02",0.5,90,100,45
0.649982100352645,"left",32,"sub02",0.5,90,100,45
