"duration","item","trial","participant","Condition","UVal","LVal","RVal"
0.391634199768305,"noFix",1,"sub04",0,90,100,0
1.11663010017946,"up",1,"sub04",0,90,100,0
1.12496270053089,"noFix",1,"sub04",0,90,100,0
1.62495099985972,"left",1,"sub04",0,90,100,0
1.64162099966779,"noFix",1,"sub04",0,90,100,0
1.69988939957693,"up",1,"sub04",0,90,100,0
0.466740599833429,"noFix",2,"sub04",0.5,45,100,90
0.658288300037384,"up",2,"sub04",0.5,45,100,90
0.675028099678457,"noFix",2,"sub04",0.5,45,100,90
0.941654400434345,"left",2,"sub04",0.5,45,100,90
1.20830379985273,"noFix",2,"sub04",0.5,45,100,90
1.24161620019004,"right",2,"sub04",0.5,45,100,90
1.24996259994805,"noFix",2,"sub04",0.5,45,100,90
1.44164079986513,"up",2,"sub04",0.5,45,100,90
1.44998120004311,"noFix",2,"sub04",0.5,45,100,90
1.89997159969062,"left",2,"sub04",0.5,45,100,90
0.483372599817812,"noFix",3,"sub04",0.5,90,45,100
0.983307200018317,"up",3,"sub04",0.5,90,45,100
0.991590399760753,"noFix",3,"sub04",0.5,90,45,100
1.49998169997707,"right",3,"sub04",0.5,90,45,100
1.51663159998134,"noFix",3,"sub04",0.5,90,45,100
1.77496610023081,"up",3,"sub04",0.5,90,45,100
0.441647999919951,"noFix",4,"sub04",0,0,100,90
0.891668599564582,"left",4,"sub04",0,0,100,90
1.02499780012295,"noFix",4,"sub04",0,0,100,90
1.27504490036517,"right",4,"sub04",0,0,100,90
1.44164079986513,"left",4,"sub04",0,0,100,90
0.500048000365496,"noFix",5,"sub04",0.3,90,100,27
1.61664339993149,"left",5,"sub04",0.3,90,100,27
1.63330460013822,"noFix",5,"sub04",0.3,90,100,27
1.88328809989616,"up",5,"sub04",0.3,90,100,27
2.07496250001714,"noFix",5,"sub04",0.3,90,100,27
0.441749600227922,"noFix",6,"sub04",0.3,100,90,27
0.67500780057162,"right",6,"sub04",0.3,100,90,27
0.691647400613874,"noFix",6,"sub04",0.3,100,90,27
1.60833160020411,"up",6,"sub04",0.3,100,90,27
1.60832950053737,"noFix",6,"sub04",0.3,100,90,27
2.16666720015928,"left",6,"sub04",0.3,100,90,27
2.17500469973311,"noFix",6,"sub04",0.3,100,90,27
0.441637500189245,"noFix",7,"sub04",0.7,90,63,100
0.733298599720001,"left",7,"sub04",0.7,90,63,100
0.741611000150442,"noFix",7,"sub04",0.7,90,63,100
0.741605900228024,"right",7,"sub04",0.7,90,63,100
0.949936900287867,"noFix",7,"sub04",0.7,90,63,100
0.941615299321711,"right",7,"sub04",0.7,90,63,100
0.941617000382394,"noFix",7,"sub04",0.7,90,63,100
1.57494859956205,"up",7,"sub04",0.7,90,63,100
1.58328429982066,"noFix",7,"sub04",0.7,90,63,100
2.00830500014126,"right",7,"sub04",0.7,90,63,100
0.483338000252843,"noFix",8,"sub04",0.7,63,90,100
