"duration","item","trial","participant","Condition","UVal","LVal","RVal"
0.441729600002873,"noFix",1,"sub08",0.3,100,27,90
0.758337100007338,"up",1,"sub08",0.3,100,27,90
0.783330399994156,"noFix",1,"sub08",0.3,100,27,90
1.09166550000373,"right",1,"sub08",0.3,100,27,90
0.416657699999632,"noFix",2,"sub08",0.3,90,27,100
0.708316300006118,"up",2,"sub08",0.3,90,27,100
0.724987400011742,"noFix",2,"sub08",0.3,90,27,100
1.05825810001988,"right",2,"sub08",0.3,90,27,100
1.07495569999446,"noFix",2,"sub08",0.3,90,27,100
1.14992689999053,"up",2,"sub08",0.3,90,27,100
0.566647999992711,"noFix",3,"sub08",0.5,45,100,90
0.891677499996149,"up",3,"sub08",0.5,45,100,90
0.916677100001834,"noFix",3,"sub08",0.5,45,100,90
1.45002329999988,"left",3,"sub08",0.5,45,100,90
1.45002160001604,"noFix",3,"sub08",0.5,45,100,90
1.78335329999391,"right",3,"sub08",0.5,45,100,90
1.78331450000405,"noFix",3,"sub08",0.5,45,100,90
0.425018299996736,"noFix",4,"sub08",0.95,90,86,100
0.591707500003395,"left",4,"sub08",0.95,90,86,100
0.591715299990028,"noFix",4,"sub08",0.95,90,86,100
0.85833139999886,"right",4,"sub08",0.95,90,86,100
0.875013800003217,"noFix",4,"sub08",0.95,90,86,100
1.26658310000494,"up",4,"sub08",0.95,90,86,100
1.28335289999086,"noFix",4,"sub08",0.95,90,86,100
1.49995849998959,"left",4,"sub08",0.95,90,86,100
0.491740199984633,"noFix",5,"sub08",0.7,100,90,63
0.825002300000051,"up",5,"sub08",0.7,100,90,63
0.841674600014812,"noFix",5,"sub08",0.7,100,90,63
1.11667599999055,"right",5,"sub08",0.7,100,90,63
1.11668100001407,"noFix",5,"sub08",0.7,100,90,63
1.43335889998707,"left",5,"sub08",0.7,100,90,63
0.458324999999604,"noFix",6,"sub08",0,0,90,100
0.641659100001561,"left",6,"sub08",0,0,90,100
0.641656499996316,"noFix",6,"sub08",0,0,90,100
0.916652600004454,"right",6,"sub08",0,0,90,100
0.924978099996224,"noFix",6,"sub08",0,0,90,100
1.31664060000912,"left",6,"sub08",0,0,90,100
1.31662650000362,"noFix",6,"sub08",0,0,90,100
1.40832849999424,"right",6,"sub08",0,0,90,100
0.424994699991657,"noFix",7,"sub08",0.3,90,100,27
0.808358499984024,"up",7,"sub08",0.3,90,100,27
0.825001800010796,"noFix",7,"sub08",0.3,90,100,27
1.25000639999053,"left",7,"sub08",0.3,90,100,27
1.26666590000968,"noFix",7,"sub08",0.3,90,100,27
1.71665890001168,"up",7,"sub08",0.3,90,100,27
1.72500150000269,"noFix",7,"sub08",0.3,90,100,27
1.98327919999429,"left",7,"sub08",0.3,90,100,27
0.400075899990043,"noFix",8,"sub08",0.85,76,90,100
0.71667689998867,"up",8,"sub08",0.85,76,90,100
0.733334199976525,"noFix",8,"sub08",0.85,76,90,100
0.983351100017899,"right",8,"sub08",0.85,76,90,100
0.983342099978472,"noFix",8,"sub08",0.85,76,90,100
1.43334580000374,"left",8,"sub08",0.85,76,90,100
1.44168150001497,"noFix",8,"sub08",0.85,76,90,100
1.85831640000106,"right",8,"sub08",0.85,76,90,100
