"duration","item","trial","participant","Condition","UVal","LVal","RVal"
0.525060700718313,"noFix",1,"sub03",0.7,100,63,90
0.874939100351185,"up",1,"sub03",0.7,100,63,90
0.89163380023092,"noFix",1,"sub03",0.7,100,63,90
1.14164250018075,"right",1,"sub03",0.7,100,63,90
0.116665299981833,"noFix",2,"sub03",0.85,90,76,100
0.52500359993428,"right",2,"sub03",0.85,90,76,100
0.54166560061276,"noFix",2,"sub03",0.85,90,76,100
0.74997209943831,"up",2,"sub03",0.85,90,76,100
0.749992699827999,"noFix",2,"sub03",0.85,90,76,100
1.04165369924158,"left",2,"sub03",0.85,90,76,100
1.04999829968438,"noFix",2,"sub03",0.85,90,76,100
1.22498739976436,"up",2,"sub03",0.85,90,76,100
1.24167679902166,"noFix",2,"sub03",0.85,90,76,100
1.55833860021085,"right",2,"sub03",0.85,90,76,100
0.508409699890763,"noFix",3,"sub03",0.5,45,90,100
0.683284400030971,"up",3,"sub03",0.5,45,90,100
0.683355700690299,"noFix",3,"sub03",0.5,45,90,100
0.891659399494529,"left",3,"sub03",0.5,45,90,100
0.891691599972546,"noFix",3,"sub03",0.5,45,90,100
1.25002019945532,"right",3,"sub03",0.5,45,90,100
1.25001999968663,"noFix",3,"sub03",0.5,45,90,100
1.28334319964051,"left",3,"sub03",0.5,45,90,100
0.499943799804896,"noFix",4,"sub03",0.3,100,90,27
0.725017299875617,"up",4,"sub03",0.3,100,90,27
0.733313800301403,"noFix",4,"sub03",0.3,100,90,27
0.958296899683774,"left",4,"sub03",0.3,100,90,27
0.966658400371671,"noFix",4,"sub03",0.3,100,90,27
1.33331140037626,"up",4,"sub03",0.3,100,90,27
0.458320899866521,"noFix",5,"sub03",0.85,90,100,76
0.666656699962914,"left",5,"sub03",0.85,90,100,76
0.666630799882114,"noFix",5,"sub03",0.85,90,100,76
0.999979400075972,"up",5,"sub03",0.85,90,100,76
1.00831370009109,"noFix",5,"sub03",0.85,90,100,76
1.17496139975265,"left",5,"sub03",0.85,90,100,76
1.18330899998546,"noFix",5,"sub03",0.85,90,100,76
1.24994960008189,"right",5,"sub03",0.85,90,100,76
0.0250699003227055,"noFix",6,"sub03",0.3,27,90,100
0.674998499453068,"up",6,"sub03",0.3,27,90,100
0.683328499551862,"noFix",6,"sub03",0.3,27,90,100
0.916645899880677,"right",6,"sub03",0.3,27,90,100
0.374976200051606,"noFix",6,"sub03",0.3,27,90,100
0.641604800242931,"left",6,"sub03",0.3,27,90,100
0.433340299874544,"noFix",7,"sub03",0,0,90,100
0.783268100116402,"right",7,"sub03",0,0,90,100
0.783307999838144,"noFix",7,"sub03",0,0,90,100
1.03329380042851,"left",7,"sub03",0,0,90,100
1.04165120050311,"noFix",7,"sub03",0,0,90,100
1.1499255001545,"right",7,"sub03",0,0,90,100
0.533409799914807,"noFix",8,"sub03",0.85,76,90,100
0.641718599945307,"up",8,"sub03",0.85,76,90,100
0.641651800367981,"noFix",8,"sub03",0.85,76,90,100
0.941648199688643,"right",8,"sub03",0.85,76,90,100
0.950000499840826,"noFix",8,"sub03",0.85,76,90,100
1.1999516999349,"left",8,"sub03",0.85,76,90,100
0.49999410007149,"noFix",9,"sub03",0.85,100,90,76
0.816633200272918,"up",9,"sub03",0.85,100,90,76
0.825011400040239,"noFix",9,"sub03",0.85,100,90,76
0.983313699718565,"left",9,"sub03",0.85,100,90,76
0.983320800121874,"noFix",9,"sub03",0.85,100,90,76
1.1583170001395,"right",9,"sub03",0.85,100,90,76
0.491708400193602,"noFix",10,"sub03",0.7,90,63,100
0.699962100479752,"right",10,"sub03",0.7,90,63,100
0.716666600201279,"noFix",10,"sub03",0.7,90,63,100
1.01662900019437,"up",10,"sub03",0.7,90,63,100
1.02499079983681,"noFix",10,"sub03",0.7,90,63,100
1.25824380014092,"right",10,"sub03",0.7,90,63,100
1.2666180995293,"noFix",10,"sub03",0.7,90,63,100
1.34989870013669,"left",10,"sub03",0.7,90,63,100
0.441733699757606,"noFix",11,"sub03",0.95,86,100,90
0.649990499485284,"right",11,"sub03",0.95,86,100,90
0.666618700139225,"noFix",11,"sub03",0.95,86,100,90
0.908302599564195,"up",11,"sub03",0.95,86,100,90
0.908326500095427,"noFix",11,"sub03",0.95,86,100,90
1.11665659956634,"left",11,"sub03",0.95,86,100,90
1.11665740003809,"noFix",11,"sub03",0.95,86,100,90
1.40825959993526,"right",11,"sub03",0.95,86,100,90
1.41663859970868,"noFix",11,"sub03",0.95,86,100,90
1.5833069998771,"left",11,"sub03",0.95,86,100,90
0.591727200429887,"noFix",12,"sub03",0.5,90,45,100
0.858328399714082,"up",12,"sub03",0.5,90,45,100
0.875002800486982,"noFix",12,"sub03",0.5,90,45,100
1.0749715003185,"right",12,"sub03",0.5,90,45,100
0.491732300259173,"noFix",13,"sub03",0.7,63,90,100
0.64165769983083,"up",13,"sub03",0.7,63,90,100
0.641654199920595,"noFix",13,"sub03",0.7,63,90,100
0.941670699976385,"right",13,"sub03",0.7,63,90,100
0.941659199539572,"noFix",13,"sub03",0.7,63,90,100
1.10832019988447,"left",13,"sub03",0.7,63,90,100
1.11667910031974,"noFix",13,"sub03",0.7,63,90,100
1.24165900005028,"up",13,"sub03",0.7,63,90,100
0.00840849988162518,"noFix",14,"sub03",0.3,90,27,100
0.691649500280619,"right",14,"sub03",0.3,90,27,100
0.174989299848676,"noFix",14,"sub03",0.3,90,27,100
0.41667059995234,"up",14,"sub03",0.3,90,27,100
0.441682499833405,"noFix",14,"sub03",0.3,90,27,100
0.599987700115889,"right",14,"sub03",0.3,90,27,100
0.266672799829394,"noFix",15,"sub03",0.85,100,90,76
0.691616400144994,"right",15,"sub03",0.85,100,90,76
0.699985899962485,"noFix",15,"sub03",0.85,100,90,76
1.01666580000892,"up",15,"sub03",0.85,100,90,76
1.01665779994801,"noFix",15,"sub03",0.85,100,90,76
1.22498960001394,"left",15,"sub03",0.85,100,90,76
1.22500120010227,"noFix",15,"sub03",0.85,100,90,76
1.25831369962543,"right",15,"sub03",0.85,100,90,76
0.250082700513303,"noFix",16,"sub03",0.95,86,90,100
0.700021299999207,"right",16,"sub03",0.95,86,90,100
0.708347199950367,"noFix",16,"sub03",0.95,86,90,100
0.933332300279289,"left",16,"sub03",0.95,86,90,100
0.941642100457102,"noFix",16,"sub03",0.95,86,90,100
