"duration","item","trial","participant","Condition","UVal","LVal","RVal"
0.41672030009795,"noFix",1,"sub10",0.95,90,100,86
0.574999600066803,"up",1,"sub10",0.95,90,100,86
0.583316399948671,"noFix",1,"sub10",0.95,90,100,86
0.783290399936959,"left",1,"sub10",0.95,90,100,86
0.783337999950163,"noFix",1,"sub10",0.95,90,100,86
0.800003200187348,"right",1,"sub10",0.95,90,100,86
0.924973000073805,"noFix",1,"sub10",0.95,90,100,86
0.924957700190134,"right",1,"sub10",0.95,90,100,86
0.933301700046286,"noFix",1,"sub10",0.95,90,100,86
1.01664090005215,"up",1,"sub10",0.95,90,100,86
0.39164109993726,"noFix",2,"sub10",0.3,27,90,100
0.541650499915704,"up",2,"sub10",0.3,27,90,100
0.541654600063339,"noFix",2,"sub10",0.3,27,90,100
0.708322299993597,"left",2,"sub10",0.3,27,90,100
0.708289499976672,"noFix",2,"sub10",0.3,27,90,100
0.724970599869266,"right",2,"sub10",0.3,27,90,100
0.741623200010508,"noFix",2,"sub10",0.3,27,90,100
1.01661859988235,"right",2,"sub10",0.3,27,90,100
1.02494619996287,"noFix",2,"sub10",0.3,27,90,100
1.04162909998558,"right",2,"sub10",0.3,27,90,100
1.04996139998548,"noFix",2,"sub10",0.3,27,90,100
1.09163769998122,"left",2,"sub10",0.3,27,90,100
0.40003399993293,"noFix",3,"sub10",0,90,0,100
0.56664859992452,"up",3,"sub10",0,90,0,100
0.57497690001037,"noFix",3,"sub10",0,90,0,100
0.575013199821115,"right",3,"sub10",0,90,0,100
0.774993499973789,"noFix",3,"sub10",0,90,0,100
0.783309200080112,"right",3,"sub10",0,90,0,100
0.783288000151515,"noFix",3,"sub10",0,90,0,100
1.04165320016909,"up",3,"sub10",0,90,0,100
1.04998690006323,"noFix",3,"sub10",0,90,0,100
1.04998340003658,"right",3,"sub10",0,90,0,100
1.16661950014532,"noFix",3,"sub10",0,90,0,100
0.441724200034514,"noFix",4,"sub10",0.3,90,27,100
0.549996000132523,"left",4,"sub10",0.3,90,27,100
0.558288700180128,"noFix",4,"sub10",0.3,90,27,100
0.708312200033106,"right",4,"sub10",0.3,90,27,100
0.716649699956179,"noFix",4,"sub10",0.3,90,27,100
1.01661939988844,"up",4,"sub10",0.3,90,27,100
1.01659590005875,"noFix",4,"sub10",0.3,90,27,100
0.325047200080007,"noFix",5,"sub10",0,90,0,100
